Theta (deg),Phi (deg),Frequency (MHz),Gain (dBi),Return Loss (dB),Return Loss (deg),Absolute Gain (dBi)
12,0,1630,4.960035527,-6.546666946,0,6.047334347
12,0,1645,2.761480015,-4.217535937,0,4.828168454
12,0,1660,-6.227195899,-6.600997314,0,-5.155230013
12,0,1675,0.100044415,-7.858703223,0,0.876582014
12,0,1690,5.741220526,-5.861862937,0,7.044836252
12,0,1705,7.40622499,-6.335651819,0,8.55547708
12,0,1720,7.850600804,-7.394817415,0,8.724062653
12,0,1735,8.188391969,-8.143001814,0,8.911381892
12,0,1750,8.443753267,-7.977304917,0,9.197444616
12,0,1765,8.582939934,-8.296036711,0,9.278777865
12,0,1780,8.670642728,-8.895701367,0,9.270224485
12,0,1795,8.750582826,-8.865336829,0,9.354677938
12,0,1810,8.782645069,-9.043954203,0,9.360702833
12,0,1825,8.850049689,-9.729382248,0,9.338761168
12,0,1840,8.857984815,-10.07500532,0,9.307305199
12,0,1855,8.965757952,-10.28751809,0,9.392530423
12,0,1870,9.109613779,-10.84578104,0,9.482626247
12,0,1885,9.264694745,-11.45357365,0,9.587134969
12,0,1900,9.430387726,-11.76141232,0,9.729984267
12,0,1915,9.590797518,-11.96646274,0,9.876113254
12,0,1930,9.746929606,-12.75413472,0,9.983603746
12,0,1945,9.895576824,-13.35349938,0,10.10100756
12,0,1960,10.04262218,-13.57146949,0,10.23776748
12,0,1975,10.19196312,-14.36201998,0,10.35401714
12,0,1990,10.35107325,-15.27317656,0,10.48199025
12,0,2005,10.59271805,-15.1483391,0,10.72751272
12,0,2020,10.70594487,-15.64110097,0,10.82607919
12,0,2035,10.66844767,-15.99073435,0,10.77917001
12,0,2050,10.74543212,-15.5355423,0,10.86856446
12,0,2065,10.8025303,-16.022228,0,10.91244241
12,0,2080,10.88732476,-17.14037467,0,10.97204279
12,0,2095,10.93073603,-16.63634051,0,11.0259947
12,0,2110,10.97655488,-17.60887525,0,11.05253328
12,0,2125,11.03058379,-19.9665063,0,11.07457149
12,0,2140,11.08749516,-20.84929406,0,11.12335818
12,0,2155,11.11369126,-20.12497599,0,11.1560951
12,0,2170,11.14997068,-21.13918651,0,11.18350902
12,0,2185,11.18107672,-22.50707291,0,11.20552785
12,0,2200,11.15811143,-19.66395213,0,11.20529012
12,0,2215,11.11026323,-16.19965437,0,11.21572161
12,0,2230,11.07710084,-16.1444453,0,11.18392514
12,0,2245,11.08320551,-15.79592054,0,11.19907601
12,0,2260,11.05114511,-13.25902068,0,11.26120489
12,0,2275,11.08668557,-12.93208152,0,11.31360556
12,0,2290,11.05816338,-13.93430841,0,11.23734007
12,0,2305,11.01275988,-12.88213826,0,11.2423751
12,0,2320,10.96678425,-12.3680531,0,11.22613161
12,0,2335,10.97943458,-13.82321861,0,11.1633533
12,0,2350,10.87904983,-14.51902737,0,11.03524512
12,0,2365,10.79988849,-13.47794354,0,10.9993809
12,0,2380,10.68106942,-14.04359683,0,10.85570271
12,0,2395,10.55490628,-15.43201439,0,10.6810527
12,0,2410,10.35626076,-13.36582388,0,10.5610954
12,0,2425,10.11811321,-12.04061702,0,10.3984393
12,0,2440,9.85926028,-12.0358239,0,10.13990615
12,0,2455,9.565517525,-10.40684855,0,9.980152842
12,0,2470,9.19080119,-9.207044372,0,9.746130379
12,0,2485,8.800259266,-9.392927222,0,9.330838823
12,0,2500,8.422421446,-8.424408278,0,9.096333879
12,0,2515,8.062645901,-8.234319409,0,8.7692986
12,0,2530,7.73490579,-8.513536609,0,8.394034697
12,0,2545,7.321104145,-8.470777475,0,7.987281285
12,0,2560,6.941476623,-8.798418143,0,7.55564748
12,0,2575,6.433410877,-9.829096701,0,6.910396935
12,0,2590,5.89108579,-10.60905347,0,6.285973629
12,0,2605,5.124666832,-10.55039483,0,5.525179806
12,0,2620,4.144394746,-9.834303902,0,4.620776713
12,0,2635,3.118683298,-9.431616847,0,3.644260476
12,0,2650,1.783654286,-8.463037863,0,2.451115856
12,0,2665,0.583665257,-7.186274265,0,1.504981273
12,0,2680,-0.111064356,-7.11324072,0,0.827692005
12,0,2695,-0.658582904,-7.057553914,0,0.293718121
12,0,2710,-0.830961589,-6.543130381,0,0.257343866
12,0,2725,-0.292368843,-7.058452834,0,0.659711819
12,0,2740,-0.196831526,-8.186413921,0,0.51834122
12,0,2755,0.04767482,-8.429811758,0,0.720680877
12,0,2770,-0.182326093,-8.981813525,0,0.404651222
12,0,2785,-0.679845281,-9.443387058,0,-0.15577998
12,0,2800,-0.904569887,-8.679475498,0,-0.272042479
12,0,2815,-1.256552152,-7.500036505,0,-0.406187182
12,0,2830,-0.897910804,-7.211430915,0,0.017481369
12,0,2845,-0.504042074,-6.909944762,0,0.485227849
12,0,2860,0.400119844,-6.920116549,0,1.386791454
12,0,2875,1.292634367,-7.352159658,0,2.175656593
12,0,2890,2.241568962,-7.758412784,0,3.038016147
12,0,2905,2.684572291,-9.308671397,0,3.226221605
12,0,2920,2.417474963,-9.709888691,0,2.90851408
12,0,2935,2.160909922,-7.896023193,0,2.930178155
12,0,2950,2.145478109,-7.288743119,0,3.042927621
12,0,2965,1.802981327,-7.438912467,0,2.666680627
12,0,2980,1.774782188,-6.107161346,0,2.995694944
12,0,2995,1.583060869,-6.683746529,0,2.632139958
12,0,3010,2.048631954,-8.586529398,0,2.695914031
12,0,3025,1.937035515,-9.81726127,0,2.415397622
12,0,3040,1.046389744,-9.431323448,0,1.572004667
12,0,3055,0.70135681,-8.650906322,0,1.338380535
12,0,3070,0.790991635,-7.425273433,0,1.657697667
12,0,3085,0.837870114,-6.490265812,0,1.941349096
12,0,3100,1.504851578,-7.042816579,0,2.460773464
12,0,3115,2.278047752,-9.979415993,0,2.737915804
12,0,3130,2.006102046,-12.67358366,0,2.247332217
12,0,3145,1.208706637,-9.588928133,0,1.714453837
12,0,3160,0.445519374,-8.064743768,0,1.182836545
12,0,3175,0.122023621,-7.153468805,0,1.051128624
12,0,3190,-0.066324098,-7.564653456,0,0.770190553
12,0,3205,0.175311843,-10.44688692,0,0.585956404
12,0,3220,-0.196314256,-15.35063715,0,-0.067746181
12,0,3235,-0.540607525,-11.52281162,0,-0.223457953
12,0,3250,-0.73465205,-9.136900677,0,-0.169666539
12,0,3265,0.081326037,-8.028310551,0,0.825418319
12,0,3280,0.557410648,-8.584639474,0,1.204996554
12,0,3295,1.780204579,-13.31224801,0,1.987643465
12,0,3310,2.240841346,-15.85300315,0,2.35517875
12,0,3325,1.820314786,-9.620179416,0,2.322217876
12,0,3340,1.317454936,-8.235019225,0,2.02398399
12,0,3355,0.856213498,-9.214119914,0,1.410578443
12,0,3370,0.993680718,-8.977687793,0,1.581255417
12,0,3385,0.940525942,-10.93898149,0,1.305276579
12,0,3400,-0.169618421,-12.67669748,0,0.071433966
12,0,3415,-3.453999407,-8.891094757,0,-2.853735257
12,0,3430,-3.304413088,-7.086087886,0,-2.359079332
12,0,3445,-2.81729367,-8.066569373,0,-2.080314219
12,0,3460,-1.607106189,-8.038851382,0,-0.864981012
12,0,3475,-2.54659322,-7.552995331,0,-1.707598168
12,0,3490,-2.788607272,-7.822237816,0,-2.004894246
12,0,3505,-4.584037874,-8.920085478,0,-3.988054409
12,0,3520,-6.29100113,-9.030656919,0,-5.711046952
12,0,3535,-12.19311483,-9.93693619,0,-11.72847597
12,0,3550,-4.777433829,-12.73106122,0,-4.539463745
12,0,3565,-2.05060625,-12.8951459,0,-1.82169615
12,0,3580,-1.67903752,-13.79156645,0,-1.493744361
12,0,3595,-2.374667682,-14.46717085,0,-2.216561611
12,0,3610,-5.139603513,-14.74505466,0,-4.991466133
12,0,3625,-5.623740695,-15.10857781,0,-5.487686646
12,0,3640,-5.886218828,-14.53997371,0,-5.730788677
12,0,3655,-6.969951258,-16.470605,0,-6.870944522
12,0,3670,-5.475772011,-17.11373171,0,-5.390527506
12,0,3685,-4.985200048,-14.47763743,0,-4.827481551
12,0,3700,-3.701911163,-16.67830805,0,-3.607578608
12,0,3715,-2.568842415,-16.711036,0,-2.475225757
12,0,3730,-3.017488662,-13.96702862,0,-2.839684749
12,0,3745,-3.324083797,-14.80571175,0,-3.178035982
12,0,3760,-3.423689292,-15.16413164,0,-3.289391544
12,0,3775,-4.359174221,-14.63150892,0,-4.207043205
12,0,3790,-3.857503663,-14.07874492,0,-3.684306449
12,0,3805,-6.227587699,-14.59451125,0,-6.074131872
12,0,3820,-4.602392966,-14.96390542,0,-4.46165487
12,0,3835,-5.508692162,-14.19049535,0,-5.339981313
12,0,3850,-8.735973584,-13.87040202,0,-8.55408442
12,0,3865,-7.408558192,-13.84464137,0,-7.225563806
12,0,3880,-6.07497592,-13.44005219,0,-5.873694212
12,0,3895,-9.48484787,-13.75680961,0,-9.298033366
12,0,3910,-5.696880371,-12.32141706,0,-5.434646787
12,0,3925,-9.504328903,-13.58272541,0,-9.309700212
12,0,3940,-4.529043747,-15.23021968,0,-4.396805378
12,0,3955,-6.414119469,-12.86679577,0,-6.183669703
12,0,3970,-11.29544994,-13.8417497,0,-11.11233106
12,0,3985,-5.569533729,-15.64083839,0,-5.449392047
12,0,4000,-7.125571854,-13.70215268,0,-6.936339093
13,0,1000,-11.33429699,-1.087548694,0,-4.788508264
13,0,1015,-11.12123351,-0.935210763,0,-3.993267926
13,0,1030,-14.64005866,-1.381402474,0,-8.99300936
13,0,1045,-13.87251338,-3.011536202,0,-10.86344931
13,0,1060,-10.42561436,-7.145945299,0,-9.49471276
13,0,1075,-12.73148178,-3.464125135,0,-10.1320383
13,0,1090,-13.91503649,-1.653334723,0,-8.920327914
13,0,1105,-14.4690632,-1.530498874,0,-9.196751067
13,0,1120,-11.0158619,-2.437429428,0,-7.345474873
13,0,1135,-7.338355369,-5.953974913,0,-6.066530585
13,0,1150,-6.238036664,-6.021824174,0,-4.989057309
13,0,1165,-9.025929616,-2.595088616,0,-5.556484307
13,0,1180,-20.63278264,-1.623887144,0,-15.57382473
13,0,1195,-12.00994128,-1.42096144,0,-6.466794882
13,0,1210,-16.273105,-2.109935687,0,-12.12561383
13,0,1225,-9.714102106,-4.737455989,0,-7.93621233
13,0,1240,-7.627016786,-6.647618561,0,-6.568013839
13,0,1255,-12.82949516,-3.046590244,0,-9.85518475
13,0,1270,-5.791198474,-1.789092216,0,-1.075802501
13,0,1285,-4.027006611,-1.594069239,0,1.098447457
13,0,1300,-5.15210181,-2.04740858,0,-0.902742726
13,0,1315,-9.781094491,-4.438062016,0,-7.843505562
13,0,1330,-5.912508459,-8.821094918,0,-5.301772007
13,0,1345,-3.694466879,-5.022230145,0,-2.053824031
13,0,1360,-5.407854827,-2.510254644,0,-1.832350838
13,0,1375,-10.0882581,-1.776717508,0,-5.348483875
13,0,1390,-10.31965452,-2.242252874,0,-6.375660425
13,0,1405,-5.316738327,-5.022668129,0,-3.676296512
13,0,1420,-0.975717528,-12.67101777,0,-0.734340755
13,0,1435,-1.037104265,-6.590390633,0,0.03783572
13,0,1450,-7.28080748,-3.809731666,0,-4.945409568
13,0,1465,-0.664170342,-2.766985933,0,2.60388862
13,0,1480,2.338725519,-3.025379104,0,5.333998504
13,0,1495,2.950250254,-4.784850905,0,4.704359692
13,0,1510,1.593027928,-11.70753978,0,1.896497722
13,0,1525,-2.633805102,-8.801177109,0,-2.020053195
13,0,1540,-3.346250702,-3.86391652,0,-1.04903207
13,0,1555,-6.601212693,-2.29906519,0,-2.739943503
13,0,1570,-2.613203483,-2.916762835,0,0.492692599
13,0,1585,-1.877966856,-6.630453823,0,-0.814211961
13,0,1600,3.86587025,-18.44272014,0,3.928479572
13,0,1615,5.215458578,-10.94139615,0,5.579997719
13,0,1630,4.968153996,-6.534699227,0,6.058863516
13,0,1645,2.658162758,-4.233742581,0,4.715004154
13,0,1660,-6.337646995,-6.594036543,0,-5.263730368
13,0,1675,0.092176628,-7.874013709,0,0.865722943
13,0,1690,5.710294,-5.854815237,0,7.016379735
13,0,1705,7.347398811,-6.329648994,0,8.498471049
13,0,1720,7.783387407,-7.391270274,0,8.657639861
13,0,1735,8.134894747,-8.131529839,0,8.859965875
13,0,1750,8.388307535,-7.982857147,0,9.140947465
13,0,1765,8.532033638,-8.286248195,0,9.229574792
13,0,1780,8.637588312,-8.902620017,0,9.236146747
13,0,1795,8.67129397,-8.861689942,0,9.275933595
13,0,1810,8.734182545,-9.040173149,0,9.312778876
13,0,1825,8.745860183,-9.720336927,0,9.235650269
13,0,1840,8.784475407,-10.05655326,0,9.235811835
13,0,1855,8.908656444,-10.26451654,0,9.337810973
13,0,1870,9.022518065,-10.83762762,0,9.396262526
13,0,1885,9.229610798,-11.43355693,0,9.553597551
13,0,1900,9.362790257,-11.76675459,0,9.662005505
13,0,1915,9.534267905,-11.97507787,0,9.818999272
13,0,1930,9.683473403,-12.76211622,0,9.919700944
13,0,1945,9.841722808,-13.33165819,0,10.0482143
13,0,1960,9.956456282,-13.57565066,0,10.15140952
13,0,1975,10.1529608,-14.35271389,0,10.31536903
13,0,1990,10.28897604,-15.28445313,0,10.4195484
13,0,2005,10.53020072,-15.14924871,0,10.66496671
13,0,2020,10.63447354,-15.65747397,0,10.75414952
13,0,2035,10.57332809,-16.0001299,0,10.68380807
13,0,2050,10.65641994,-15.53775713,0,10.77948861
13,0,2065,10.72427149,-16.04072847,0,10.83371044
13,0,2080,10.78807604,-17.12636534,0,10.87307049
13,0,2095,10.85763699,-16.6910755,0,10.95168961
13,0,2110,10.90370328,-17.59578286,0,10.9799131
13,0,2125,10.95016139,-19.94362938,0,10.99438259
13,0,2140,11.01312683,-20.79063614,0,11.04947956
13,0,2155,11.02766534,-20.07683332,0,11.07054419
13,0,2170,11.05971187,-21.12076419,0,11.09339332
13,0,2185,11.08650948,-22.46625384,0,11.11119217
13,0,2200,11.04896982,-19.64885927,0,11.09631365
13,0,2215,11.02376354,-16.17227671,0,11.12989704
13,0,2230,10.9791504,-16.15162005,0,11.08579618
13,0,2245,10.97783522,-15.77611023,0,11.09424264
13,0,2260,10.93493911,-13.28274405,0,11.14382659
13,0,2275,10.9720035,-12.9019963,0,11.20054315
13,0,2290,10.93530525,-13.91794397,0,11.11517256
13,0,2305,10.91494743,-12.88027795,0,11.14466367
13,0,2320,10.84610307,-12.37135445,0,11.10524736
13,0,2335,10.84002342,-13.8527519,0,11.0226691
13,0,2350,10.75456755,-14.49510867,0,10.91164125
13,0,2365,10.67121805,-13.47849376,0,10.87068461
13,0,2380,10.55052295,-14.03556228,0,10.72548621
13,0,2395,10.40323785,-15.40486781,0,10.53018692
13,0,2410,10.18855826,-13.37691699,0,10.39285787
13,0,2425,9.942282845,-12.02777508,0,10.22346654
13,0,2440,9.701637618,-12.07061679,0,9.97997079
13,0,2455,9.380120508,-10.42450618,0,9.792990843
13,0,2470,8.986613688,-9.209373757,0,9.541625234
13,0,2485,8.574106486,-9.409012711,0,9.102600154
13,0,2500,8.183941402,-8.425865906,0,8.857609204
13,0,2515,7.823624224,-8.219297026,0,8.532936768
13,0,2530,7.44875523,-8.547994995,0,8.10226265
13,0,2545,7.018011296,-8.474658396,0,7.683545381
13,0,2560,6.672224185,-8.831082347,0,7.281454573
13,0,2575,6.141718601,-9.830805785,0,6.618506298
13,0,2590,5.529613176,-10.58674661,0,5.926630351
13,0,2605,4.720907629,-10.56384241,0,5.120123665
13,0,2620,3.844004987,-9.838260182,0,4.319928523
13,0,2635,2.75789404,-9.391118673,0,3.288708667
13,0,2650,1.744745399,-8.468790275,0,2.41125207
13,0,2665,0.819509484,-7.176810929,0,1.74306491
13,0,2680,-0.080840309,-7.093172273,0,0.862772424
13,0,2695,-0.197046337,-7.05077153,0,0.756919172
13,0,2710,-0.393495664,-6.54614973,0,0.693950308
13,0,2725,0.082920354,-7.078482567,0,1.030105573
13,0,2740,0.12679613,-8.170394634,0,0.844842725
13,0,2755,0.218098847,-8.423962338,0,0.89208614
13,0,2770,-0.015641694,-8.942080667,0,0.577115827
13,0,2785,-0.672246583,-9.412838435,0,-0.144247733
13,0,2800,-0.776445853,-8.687397252,0,-0.14515915
13,0,2815,-1.034198816,-7.488764556,0,-0.181392004
13,0,2830,-0.952997998,-7.210029151,0,-0.037276854
13,0,2845,-0.438143452,-6.933894341,0,0.545020873
13,0,2860,0.327724345,-6.92570568,0,1.312971498
13,0,2875,1.463606725,-7.352017421,0,2.346661022
13,0,2890,2.278853619,-7.780988912,0,3.070770806
13,0,2905,2.66462369,-9.317944281,0,3.205042771
13,0,2920,2.524916158,-9.728177123,0,3.013771197
13,0,2935,2.136201461,-7.90098784,0,2.904508265
13,0,2950,1.884672537,-7.296712154,0,2.780294847
13,0,2965,1.557384038,-7.44228032,0,2.420342666
13,0,2980,1.481669074,-6.128990817,0,2.695519074
13,0,2995,1.560538798,-6.659709529,0,2.616208798
13,0,3010,1.660941853,-8.589306072,0,2.307777823
13,0,3025,1.362076651,-9.806463996,0,1.841697762
13,0,3040,0.938897362,-9.408126178,0,1.467505764
13,0,3055,0.602964549,-8.672227947,0,1.236629363
13,0,3070,0.84080524,-7.384956738,0,1.716466843
13,0,3085,1.042673245,-6.484908906,0,2.147703117
13,0,3100,1.83831593,-7.034868534,0,2.796196959
13,0,3115,2.31184299,-9.967062641,0,2.773093069
13,0,3130,2.121084629,-12.67197771,0,2.362406545
13,0,3145,1.195085607,-9.631607567,0,1.695590697
13,0,3160,0.385338089,-8.090374624,0,1.117929156
13,0,3175,-0.062456583,-7.149708436,0,0.867545905
13,0,3190,-0.066965719,-7.511507147,0,0.780922266
13,0,3205,-0.086132282,-10.43234929,0,0.325956617
13,0,3220,-0.599522447,-15.35110664,0,-0.470968477
13,0,3235,-0.940169683,-11.52833438,0,-0.623438222
13,0,3250,-1.017682979,-9.106486876,0,-0.448455056
13,0,3265,-0.234550726,-8.042915975,0,0.506817438
13,0,3280,0.707019146,-8.607991992,0,1.350861585
13,0,3295,1.915544276,-13.35347801,0,2.120976047
13,0,3310,2.177410393,-15.86918457,0,2.291316953
13,0,3325,1.82217561,-9.592326095,0,2.327503332
13,0,3340,1.327940687,-8.217614457,0,2.03755182
13,0,3355,0.839752823,-9.195924173,0,1.396601065
13,0,3370,0.852071544,-8.974710338,0,1.440077766
13,0,3385,0.905246584,-10.98388883,0,1.266084713
13,0,3400,-0.273753815,-12.69570693,0,-0.033783861
13,0,3415,-3.216029083,-8.902273246,0,-2.617419401
13,0,3430,-4.385924489,-7.073863909,0,-3.437612921
13,0,3445,-2.385270876,-8.092553218,0,-1.653080002
13,0,3460,-1.203637514,-8.039019361,0,-0.461543639
13,0,3475,-2.005755732,-7.541234813,0,-1.164250297
13,0,3490,-2.664129756,-7.861490912,0,-1.888137741
13,0,3505,-4.081138656,-8.899276554,0,-3.48208593
13,0,3520,-6.756132633,-9.036077783,0,-6.176952361
13,0,3535,-11.74561521,-9.957228354,0,-11.28326179
13,0,3550,-5.435875948,-12.69473926,0,-5.195851013
13,0,3565,-2.048851381,-12.88618694,0,-1.819455874
13,0,3580,-1.197880409,-13.82787081,0,-1.014162824
13,0,3595,-2.398261924,-14.44641505,0,-2.239384399
13,0,3610,-3.862041688,-14.68093333,0,-3.711662322
13,0,3625,-4.333670643,-15.15127597,0,-4.198968529
13,0,3640,-7.188999664,-14.53424637,0,-7.033360682
13,0,3655,-5.351322368,-16.33780044,0,-5.249204876
13,0,3670,-6.006259227,-17.10832491,0,-5.920907479
13,0,3685,-3.955383066,-14.43443874,0,-3.796058662
13,0,3700,-4.096964075,-16.71196046,0,-4.003367558
13,0,3715,-4.443409626,-16.69321097,0,-4.349403744
13,0,3730,-3.3456878,-13.9604551,0,-3.16760896
13,0,3745,-4.637577279,-14.75940098,0,-4.489936842
13,0,3760,-4.005272972,-15.11970681,0,-3.869572618
13,0,3775,-4.839173747,-14.6617286,0,-4.688116197
13,0,3790,-4.189074488,-14.06610319,0,-4.015362153
13,0,3805,-3.785421176,-14.62045574,0,-3.632895592
13,0,3820,-5.647192145,-14.88768635,0,-5.503920729
13,0,3835,-4.937925957,-14.1873503,0,-4.769090481
13,0,3850,-6.787276472,-13.8818154,0,-6.605874801
13,0,3865,-6.938288658,-13.82796671,0,-6.754575217
13,0,3880,-4.63890206,-13.50041076,0,-4.440462884
13,0,3895,-5.557222192,-13.76829326,0,-5.370911746
13,0,3910,-7.199344104,-12.29119956,0,-6.935222761
13,0,3925,-7.280910485,-13.54466773,0,-7.084529429
13,0,3940,-5.579904939,-15.25301053,0,-5.448369299
13,0,3955,-9.347847794,-12.85389099,0,-9.116693664
13,0,3970,-10.24073763,-13.84175374,0,-10.05761893
13,0,3985,-6.005719074,-15.60706872,0,-5.884626361
13,0,4000,-7.387435582,-13.6868623,0,-7.1975206
14,0,1000,-11.64454896,-1.087349358,0,-5.098059661
14,0,1015,-11.48414898,-0.934771337,0,-4.354354141
14,0,1030,-12.39369716,-1.389478822,0,-6.768141053
14,0,1045,-12.52733361,-3.020254076,0,-9.526965009
14,0,1060,-10.17869032,-7.141955083,0,-9.246834304
14,0,1075,-11.71704598,-3.458979754,0,-9.113381481
14,0,1090,-14.71817008,-1.639531315,0,-9.693517462
14,0,1105,-14.20087583,-1.535982689,0,-8.941515861
14,0,1120,-11.34563933,-2.432673978,0,-7.668927583
14,0,1135,-7.247971344,-5.948725155,0,-5.974358936
14,0,1150,-6.545285556,-6.017099181,0,-5.294730652
14,0,1165,-8.88604305,-2.587626699,0,-5.407454159
14,0,1180,-16.01742616,-1.622388467,0,-10.95516108
14,0,1195,-12.73543359,-1.427980869,0,-7.210369954
14,0,1210,-18.44554543,-2.117859928,0,-14.31069246
14,0,1225,-10.15962652,-4.727309473,0,-8.376594829
14,0,1240,-7.891925132,-6.626906145,0,-6.82718509
14,0,1255,-14.32291863,-3.051453259,0,-11.35338567
14,0,1270,-5.849238281,-1.773693651,0,-1.103475563
14,0,1285,-4.278856859,-1.575983554,0,0.887658204
14,0,1300,-4.991092266,-2.044028526,0,-0.736115353
14,0,1315,-10.6782395,-4.442597516,0,-8.743198711
14,0,1330,-6.170648553,-8.821454046,0,-5.559966325
14,0,1345,-3.759421771,-5.004847772,0,-2.110776531
14,0,1360,-5.087568805,-2.505383025,0,-1.505831007
14,0,1375,-9.956406496,-1.768113844,0,-5.199560733
14,0,1390,-10.14074949,-2.229864429,0,-6.178359119
14,0,1405,-5.172561312,-5.035929307,0,-3.538192351
14,0,1420,-1.002324592,-12.65439884,0,-0.75999608
14,0,1435,-1.046491386,-6.581602237,0,0.03091991
14,0,1450,-7.924170919,-3.813177751,0,-5.591225443
14,0,1465,-0.729163936,-2.777847314,0,2.526737608
14,0,1480,2.271549685,-3.010544769,0,5.281604843
14,0,1495,2.998012621,-4.780724131,0,4.75417722
14,0,1510,1.622710243,-11.71695815,0,1.925499169
14,0,1525,-3.000927581,-8.812805352,0,-2.388938065
14,0,1540,-3.476938309,-3.873880172,0,-1.186652402
14,0,1555,-6.515017115,-2.302535963,0,-2.658716418
14,0,1570,-2.780256399,-2.906522304,0,0.336361884
14,0,1585,-2.007036243,-6.633494585,0,-0.944124912
14,0,1600,3.82631151,-18.41494242,0,3.889325497
14,0,1615,5.147303009,-10.93720259,0,5.512209538
14,0,1630,4.902954011,-6.544172577,0,5.990962709
14,0,1645,2.595954705,-4.213563735,0,4.665065658
14,0,1660,-6.263657706,-6.577177076,0,-5.184999618
14,0,1675,0.006977528,-7.869629436,0,0.781379132
14,0,1690,5.590856387,-5.846612787,0,6.899823664
14,0,1705,7.272802431,-6.325947685,0,8.424998598
14,0,1720,7.714870372,-7.393194934,0,8.588693749
14,0,1735,8.083612142,-8.142483014,0,8.806696044
14,0,1750,8.330254838,-7.978726211,0,9.083676885
14,0,1765,8.469730918,-8.277435778,0,9.168809313
14,0,1780,8.573939054,-8.922105042,0,9.169625537
14,0,1795,8.642881259,-8.855286161,0,9.248478297
14,0,1810,8.672043124,-9.043450059,0,9.250172667
14,0,1825,8.713165894,-9.709151368,0,9.204293282
14,0,1840,8.738578195,-10.06391173,0,9.189109508
14,0,1855,8.844339997,-10.26599481,0,9.273341016
14,0,1870,8.981219488,-10.86056718,0,9.352908307
14,0,1885,9.133805849,-11.43962733,0,9.45732278
14,0,1900,9.29697928,-11.77563383,0,9.595561903
14,0,1915,9.460620103,-11.9693692,0,9.745738555
14,0,1930,9.628428767,-12.74240333,0,9.865760902
14,0,1945,9.771145265,-13.31040624,0,9.978674277
14,0,1960,9.910031489,-13.55476808,0,10.10594591
14,0,1975,10.06747818,-14.35672466,0,10.22973366
14,0,1990,10.21829287,-15.27694014,0,10.34909475
14,0,2005,10.45770094,-15.1435859,0,10.59264553
